Región	Distrito	Municipio Escolar	Código	Escuela	Latitud	Longitud	Status	Nivel	Grado que ofrece	Montessori	Total M1Certificada	Total M1Activa	Estrellas	Puntuación	Clasificación ESSA	Tasa de Deserción	Teléfono	Dirección Física 	Pueblo	Estado	Zipcode	Email	Año_ID
San Juan	San Juan I	San Juan I	61572	Central de Artes Visuales	18.44818	-66.06979	Abierta	Todos Los Niveles	6 7 8 9 10 11 12	No	574	572	4	71.6%	Others	0.00%	723-8911	1415 Ave Ponce De Leon Pda 20	San Juan	PR	9070000	D61572@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61366	Centro Eugenio Maria De Hostos	18.41049	-66.08693	Abierta	Secundario	ES	No	176	167	1	10.0%	Comprehensive	6.95%	792-0111	Urb Puerto Nuevo Calle Constitucion Esq Campeche	San Juan	PR	9210000	D61366@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61333	Dr. Antonio S. Pedreira	18.4073	-66.07822	Abierta	Primario	K 1 2 3 4 5	No	273	279	3	48.6%	Others	2.72%	782-1030	Calle Angel Esq Andorra Urb Puerto Nuevo	San Juan	PR	9280000	D61333@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	61655	Dr. Facundo Bueso	18.44306	-66.05612	Abierta	Todos Los Niveles	6 7 8 9 10 11 12 ES	No	471	437	1	18.0%	Comprehensive	5.11%	727-4578	Calle Del Valle Esq Eduardo Conde	San Juan	PR	9150000	D61655@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	61622	Dr. Francisco Hernández y Gaetan	18.44513	-66.07799	Abierta	Primario	K 1 2 3 4 5 6	No	257	251	3	54.4%	Others	3.33%	722-4676	Calle Labra Pda 18	San Juan	PR	9010000	D61622@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	61663	Dr. José Celso Barbosa	18.4659	-66.10116	Abierta	Todos Los Niveles	6 7 8 9 10 11 12	Sí	255	267	2	30.5%	Others	2.56%	722-5340	Pda. 4 1/2, Ponce De Leon	San Juan	PR	9010000	D61663@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	65003	Dr. José M. Lázaro	18.41606	-65.99382	Abierta	Secundario	9 10 11 12 ES	No	458	464	2	36.1%	Others	1.85%	769-3638	Ave El Comandante Urb Country Club	Carolina	PR	9840000	D65003@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	63073	Dr. Julio J. Henna	18.44568	-66.04791	Abierta	Primario	K 1 2 3 4 5 EE	No	245	233	4	69.3%	Others	2.68%	726-4803	Villa Palmera Calle Henna Esq Providencia	San Juan	PR	9250000	D63073@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	66001	Dr. Modesto Rivera Rivera	18.3984	-65.96031	Abierta	Primario	K 1 2 3 4 5 EE	No	317	315	3	46.7%	Others	2.99%	762-7505	Calle 9 #84 Blq. 79 Ur. Villa Carolina	Carolina	PR	9850000	D66001@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	60301	Eduardo J. Saldaña	18.42278	-65.9843	Abierta	Todos Los Niveles	7 8 9 10 11 12	Sí	150	140	4	72.1%	Others	1.97%	769-3753	Calle Rodrz., Emma Esq. Robles	Carolina	PR	9830000	D60301@de.pr.gov	2020-2021
San Juan	Guaynabo	Trujillo Alto	60095	El Conquistador	18.34365	-66.00711	Abierta	Primario	K 1 2 3 4 5 6 EE	No	301	300	1	11.2%	Others	1.60%	760-2865	Calle 13, Esq. 1, El Conquistador	Trujillo Alto	PR	9760000	D60095@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan V	66076	El Señorial	18.36046	-66.06066	Abierta	Primario	K 1 2 3 4 5 EE	No	301	291	2	26.8%	Others	3.82%	761-5920	Calle Pop Baraja Esq Benito Feijoo El Señorial	San Juan	PR	9240000	D66076@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61358	Eleanor Roosevelt	18.41782	-66.06436	Abierta	Primario	K 1 2 3 4 5	No	251	241	3	52.1%	Others	2.21%	763-4518	Calle Antilinnin Urb Roosevelt	San Juan	PR	9280000	D61358@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan III	77289	Elemental Nueva	18.40167	-66.03777	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE	No	220	220	2	21.3%	Targeted	3.83%	274-8255	Ave Ramon B Lopez Sabana Llana	San Juan	PR	9230000	D77289@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	62513	Emilio del Toro Cuevas	18.42823	-66.05658	Abierta	Primario	K 1 2 3 4 5 EE	No	125	117	4	76.9%	Others	0.78%	753-0384	Calle Chile #1,Esq Quisquella Hato Rey	San Juan	PR	9280000	D62513@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	63131	Ernesto Ramos Antonini	18.43614	-66.0504	Abierta	Primario	6 7 8 EI	No	241	232	1	15.9%	Comprehensive	3.60%	726-4480	Ave Borinquen Bo Obrero	San Juan	PR	9240000	D63131@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	64402	Ernesto Ramos Antonini (Música)	18.425998727109	-66.0612532311495	Abierta	Todos Los Niveles	6 7 8 9 10 11 12	No	448	441	4	65.9%	Others	0.67%	754-1335	Ave Chardon 125	San Juan	PR	9190000	D64402@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	6372	Escuela Alianza Vimenti School	18.4103860214291	-66.0236439657293	Abierta	Primario	K 1 2 3	No	121	125			N/A	10.71%	(787) 772-4729	Sector Villa Prades Calle Ana Otero Final Resd. Ernesto Ramos Antonini	San Juan	PR	9280000		2020-2021
San Juan	San Juan II	San Juan V	61556	Evaristo Rivera Chevremont	18.39201	-66.08751	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE	No	230	222	3	50.4%	Others	5.36%	792-0255	Calle 58 Esq 17 Res Vista Hermosa	San Juan	PR	9280000	D61556@de.pr.gov	2020-2021
San Juan	Guaynabo	Trujillo Alto	69021	Fair View	18.36276	-66.03383	Abierta	Primario	PK K 1 2 3 4 5 6 EE	Sí	306	296	2	34.7%	Others	2.21%	761-3280	Calle 7 Esq 18 Urb Fair View	Trujillo Alto	PR	9760000	D69021@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	63032	Federico Asenjo (Pre-Tecnica)	18.43822	-66.05556	Abierta	Todos Los Niveles	7 8 9 10 11	No	319	316	2	33.7%	Others	1.24%	(787) 726-2400	Ave Borinquen 32015 Bo Obrero	San Juan	PR	9150000	D63032@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan III	62521	Felipe Gutiérrez	18.40662	-66.02355	Abierta	Primario	K 1 2 3 4 5 EE	No	251	246	3	45.5%	Others	3.70%	767-5395	Calle Aritides Chavier Villa Prades	San Juan	PR	9240000	D62521@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	65987	Francisco Matías Lugo	18.41018	-65.97385	Abierta	Primario	PK K 1 2 3 4 5 6 EE	Sí	559	571	3	52.1%	Others	2.22%	757-0410	Calle Almendro, Valle Arriba Higts	Carolina	PR	9840000	D65987@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	66167	Fray Bartolomé de las Casas	18.43464	-66.03578	Abierta	Primario	K 1 2 3 4 5 EE	No	236	230	4	70.8%	Others	2.41%	726-5169	Ave Eduardo Conde Final	San Juan	PR	9150000	D66167@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61382	Gabriela Mistral	18.40158	-66.09082	Abierta	Secundario	9 10 11 12 ES	No	544	489	2	26.1%	Comprehensive	4.27%	782-4208	Ave Jesus T Piñero	San Juan	PR	9280000	D61382@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan III	62562	Gaspar Vilá Mayans	18.3985	-66.03019	Abierta	Primario	K 1 2 3 4 5 EE	No	200	199	3	52.8%	Targeted	2.28%	767-1402	Calle General Valero Urb. Las Delicias	San Juan	PR	9840000	D62562@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	69930	Gilberto Concepción de Gracia	18.40046	-65.97719	Abierta	Secundario	9 10 11 12 ES	No	801	769	2	30.2%	Others	2.57%	768-2216	Ave Sanchez Osorio Vf	Carolina	PR	9840000	D69930@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	64527	Gustavo A. Bécquer	18.41383	-66.04914	Abierta	Primario	K 1 2 3 4 5 EE	No	123	130	2	38.6%	Others	4.93%	764-4260	Calle Francia Esq Arecibo 31	San Juan	PR	9170000	D64527@de.pr.gov	2020-2021
San Juan	Guaynabo	Trujillo Alto	69138	Herminia Díaz Aponte	18.36696	-66.00461	Abierta	Primario	PK K 1 2 3 4 5 6	Sí	230	222	2	38.5%	Others	3.40%	761-1425	Calle Torrecilla Urb. Lago Alto #1167	Trujillo Alto	PR	9760000	D69138@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan V	62901	Inés María Mendoza	18.33924	-66.07748	Abierta	Todos Los Niveles	PK K 1 2 3 4 5 6 7 8 9 10 11 12 EE EI ES	Sí	909	894	2	31.0%	Others	1.62%	720-2853	Carr. 842, Km. 2.6, Caimito Bajo	San Juan	PR	9280000	D62901@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	64279	Instituto Loaiza Cordero	18.44667	-66.07391	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE	No	281	259	2	30.1%	Targeted	2.41%	724-0893	Calle Feria Final, #1312	San Juan	PR	9100000	D64279@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan III	65094	Instituto Tec Recinto De San Juan	18.412188	-66.017058	Abierta	PS - Instituto	SHARED	No					N/A		764-8815	Calle Alegria Final Urb Las Virtudes	San Juan	PR	9240000	D65094@de.pr.gov	2020-2021
San Juan	Carolina	Carolina I	60228	Jesús Manuel Suarez	18.32666	-65.93969	Abierta	Primario	K 1 2 3 4 5 6 EE	No	229	221	4	67.8%	Others	2.52%	750-2774	Carr. 853 Km 8.3 Bo. Barrazas	Carolina	PR	9850000	D60228@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	65078	Jesús María Sanroma	18.39564	-65.9538	Abierta	Primario	K 1 2 3 4 5 EE	No	332	337	2	28.4%	Comprehensive	1.64%	769-8451	Calle 46 Esq. Boulevard Ave. Calderon Final	Carolina	PR	9830000	D65078@de.pr.gov	2020-2021
San Juan	Guaynabo	Trujillo Alto	69112	Jesús Silva	18.36804	-66.02305	Abierta	Primario	K 1 2 3 4 5 6 EE	No	497	497	4	70.9%	Others	1.87%	761-0565	Calle Azucena, Esq. Gardenia, Urb. Villa Blanca	Trujillo Alto	PR	9760000	D69112@de.pr.gov	2020-2021
San Juan	Carolina	Carolina I	60335	Jesús T. Piñero	18.31455	-65.91477	Abierta	Primario	K 1 2 3 4 5 6 7 8 EI	No	307	311	3	57.9%	Others	0.63%	750-0260	Carr. 857, Bo. Carruso	Carolina	PR	9850000	D60335@de.pr.gov	2020-2021
San Juan	Guaynabo	Trujillo Alto	69054	José F. Díaz	18.33214	-66.02834	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE EI	No	518	505	2	20.9%	Targeted	0.95%	760-4255	Carr. 843, Km. 3.6, Carraizo Alto	San Juan	PR	9260000	D69054@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	61671	José Julián Acosta (Teatro)	18.4656	-66.1114	Abierta	Todos Los Niveles	6 7 8 9 10 11 12	No	186	176	3	50.1%	Others	1.08%	722-1253	Pda 1 Ave Juan Ponce De Leon	San Juan	PR	9010000	D61671@de.pr.gov	2020-2021
San Juan	Carolina	Carolina I	60343	José Severo Quiñones	18.38445	-65.95893	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE	No	648	631	2	35.5%	Others	3.98%	769-3280	Urb Jose S Quiñones Calle Ulises Ortiz	Carolina	PR	9850000	D60343@de.pr.gov	2020-2021
San Juan	Guaynabo	Guaynabo	75812	Josefina Barceló	18.37651	-66.09599	Abierta	Secundario	9 10 11 12	No	374	373	2	37.7%	Others	4.93%	720-6482	Carr 177 Km 5 Ave Lomas Verdes Los Frailes Llanos	Guaynabo	PR	9690000	D75812@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan V	62893	Juan  Antonio  Corretjer	18.3547	-66.03896	Abierta	Todos Los Niveles	K 1 2 3 4 5 6 7 8 9 10 11 12 EE EI ES	No	414	416	3	54.7%	Others	3.20%	761-1560	Carr 844 Km 3 Cupey Bajo	San Juan	PR	9240000	D62893@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan V	61408	Juan B. Huyke	18.3798	-66.09315	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	287	267	2	26.8%	Others	2.34%	782-3924	Calle San Ignacio Urb. Altamesa	San Juan	PR	9280000	D61408@de.pr.gov	2020-2021
San Juan	Guaynabo	Guaynabo	75804	Juan E. Miranda	18.38058	-66.11586	Abierta	Primario	6 7 8 EI	No	377	370	2	29.7%	Others	1.27%	790-8198	Carr 177 Ave Lomas Verdes Bo Frailes Llanos	Guaynabo	PR	9700000	D75804@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61390	Juan José Osuna	18.41281	-66.05916	Abierta	Secundario	9 10 11 12	No	192	189	5	91.2%	Others	2.55%	282-0950	Calle Tours Soto Urb. Baldrich	San Juan	PR	9280000	D61390@de.pr.gov	2020-2021
San Juan	Guaynabo	Guaynabo	75879	Juan Ponce de León	18.40019	-66.12109	Abierta	Todos Los Niveles	PK K 1 2 3 4 5 6 7 8 9 10 11 12	Sí	384	381	3	46.9%	Comprehensive	2.27%	792-3550	Carr 2 Km 7 Hm 3 Bo Juan Domingo	Guaynabo	PR	9700000	D75879@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	62547	Juan Ponce de León	18.42046	-66.0433	Abierta	Secundario	9 10 11 12 ES	No	334	321	2	28.9%	Others	4.75%	764-4630	Ave Barbosa Esq Vergel 374	San Juan	PR	9300220	D62547@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	62554	Juan Ramón Jiménez	18.41278	-66.03416	Abierta	Primario	6 7 8	No	263	266	2	21.0%	Comprehensive	4.88%	767-9463	Calle 46, Esq. Sicardo Res. Manuel A. Perez	San Juan	PR	9230000	D62554@de.pr.gov	2020-2021
San Juan	Carolina	Carolina I	68510	Juana A. Méndez	18.36965	-65.98575	Abierta	Primario	K 1 2 3 4 5 EE	No	353	351	4	73.9%	Others	1.31%	768-3735	Urb Metropolis Calle 1 Final	Carolina	PR	9877112	D68510@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	62539	Juanita García Peraza	18.42757	-66.04356	Abierta	Primario	K 1 2 3 4 5 EE	No	208	205	4	68.2%	Others	1.83%	763-8272	Laguna Final Bo Israel	San Juan	PR	9280000	D62539@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	60038	Julián E. Blanco (Ballet)	18.45074	-66.06586	Abierta	Todos Los Niveles	5 6 7 8 9 10 11 12	No	94	90	4	77.7%	Others	0.00%	721-9021	Calle Martin Travieso, Esq. Estrella	San Juan	PR	9070000	D60038@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61416	Julio Sellés Solá	18.39722	-66.06661	Abierta	Primario	K 1 2 3 4 5 EE	No	642	624	3	45.1%	Others	7.58%	767-1333	Urb Villa Nevarez Calle 19 Esq 20	San Juan	PR	9270000	D61416@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61424	La Esperanza (Luis Pales Matos)	18.41698	-66.08094	Abierta	Todos Los Niveles	EE EI ES	No	169	166	5	92.9%	Others	1.16%	782-0295	Calle 19 Ne Pto Nuevo	San Juan	PR	9210000	D61424@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61432	Las Américas	18.40596	-66.08589	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	233	221	2	26.1%	Comprehensive	7.31%	782-0070	Calle Constitucion Esq. Casino, Puerto Nuevo	San Juan	PR	9280000	D61432@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	64998	Lcdo. Guillermo Atiles Moreau	18.41045	-66.0547	Abierta	Todos Los Niveles	PK K 1 2 3 4 5 6 7 8 9 10 11 12 EE EI ES	Sí	130	127	4	73.7%	Others	1.54%	767-6710	Calle Ponce Urb Perez Morris	San Juan	PR	9240000	D64998@de.pr.gov	2020-2021
San Juan	Carolina	Carolina I	60905	Lorenzo Vizcarrondo	18.38453	-65.96083	Abierta	Secundario	9 10 11 12	No	355	335	2	38.9%	Others	3.45%	769-0870	Calle Quiñones, #8, Urb. Severo Quiñones	Carolina	PR	9889180	D60905@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	63081	Luis Llorens Torres	18.4478	-66.04097	Abierta	Primario	PK K 1 2 3 4 5 6 EE	Sí	346	344	2	34.6%	Targeted	1.13%	726-1195	Calle Marisabel, Res. Llorens Torres	San Juan	PR	9130000	D63081@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61457	Luis Muñiz Souffront	18.39644	-66.09184	Abierta	Primario	K 1 2 3 4 5 EE	No	155	157	2	34.9%	Others	3.47%	782-0715	Calle 17 Esq 28 So Caparra Terrace	San Juan	PR	9210000	D61457@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	61689	Luis Muñoz Rivera	18.44167	-66.06457	Abierta	Primario	PK K 1 2 3 4 5 6	No	350	324	2	25.5%	Others	1.97%	727-6755	Parada 25 Ave Fernandez Juncos	San Juan	PR	9090000	D61689@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan III	62810	Luis Muñoz Rivera	18.40019	-66.04895	Abierta	Primario	PK K 1 2 3 4 5	Sí	178	179	3	53.0%	Others	1.97%	751-2214	Calle Robles, #42	San Juan	PR	9280000	D62810@de.pr.gov	2020-2021
San Juan	Guaynabo	Guaynabo	75820	Luis Muñoz Rivera II	18.43065	-66.11422	Abierta	Primario	PK K 1 2 3 4 5 EE	Sí	256	262	2	39.6%	Others	4.68%	783-5290	Ave Ponce De Leon Bo Amelia	Guaynabo	PR	9650000	D75820@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	63099	Luis Rodríguez Cabrero	18.44864	-66.049	Abierta	Primario	K 1 2 3 4 5 EE	No	141	153	2	28.5%	Others	3.68%	727-6095	Calle Corona Res Luis Llorens Torres	San Juan	PR	9210000	D63099@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	66209	Luz América Calderón	18.39749	-65.96129	Abierta	Secundario	9 10 11 12 ES	No	427	417	3	42.1%	Others	4.68%	768-4044	Ave Central Boulevar 18 Vc	Carolina	PR	9850000	D66209@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan V	66233	Luz Eneida Colón	18.36228	-66.07618	Abierta	Primario	K 1 2 3 4 5 EE	No	351	343	4	60.9%	Others	3.04%	720-1382	Calle Las Vegas Final, Urb. Las Cubre	San Juan	PR	9260000	D66233@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	62604	Manuel A. Pérez	18.41334	-66.03627	Abierta	Primario	K 1 2 3 4 5 EE	No	302	301	1	19.9%	Others	5.65%	751-2420	Calle Elizondo Esq 46 Res Manuel A Perez	San Juan	PR	9190000	D62604@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	63107	Manuel Boada	18.4356	-66.05075	Abierta	Primario	K 1 2 3 4 5 EE	No	298	292	3	50.5%	Others	2.93%	726-0989	Ave Borinquen Esq Calle Cortijo	San Juan	PR	9150000	D63107@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	63024	Manuel Elzaburu y Vizcarrondo	18.43286	-66.04019	Abierta	Primario	PK K 1 2 3 4 5 6	Sí	298	299	2	31.3%	Others	0.32%	726-0125	Calle Madison Res Las Margaritas	San Juan	PR	9160000	D63024@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	66498	Manuel Febres González	18.40091	-65.97608	Abierta	Primario	6 7 8	No	290	280	2	32.6%	Comprehensive	1.67%	768-3031	Via #5, Urb. Villa Fontana	Carolina	PR	9840000	D66498@de.pr.gov	2020-2021
San Juan	Guaynabo	Guaynabo	75838	Margarita Janer Palacios	18.358	-66.1095	Abierta	Secundario	9 10 11 12	No	572	542	2	22.1%	Others	4.64%	720-2217	Carr  Alejandrino Final Km 1 Hm 0	Guaynabo	PR	9694429	D75838@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	64956	María Teresa Serrano	18.40368	-65.9754	Abierta	Primario	K 1 2 3 4 5	No	364	365	4	71.2%	Others	4.10%	752-2975	Via 8, Urb. Villa Fontana	Carolina	PR	9830000	D64956@de.pr.gov	2020-2021
San Juan	Guaynabo	Guaynabo	75747	Mariano Abril Elemental	18.31826	-66.0943	Abierta	Primario	K 1 2 3 4 5 EE	No	180	177	4	74.0%	Others	1.08%	720-7870	Carr 8834 Km 1.8 Bo Rio	Guaynabo	PR	9700000	D75747@de.pr.gov	2020-2021
San Juan	Guaynabo	Trujillo Alto	69047	Medardo Carazo	18.35391	-66.00569	Abierta	Secundario	9 10 11 12 ES	No	487	462	2	20.5%	Others	3.59%	760-6575	Callle Cruz Final # 50	Trujillo Alto	PR	9770000	D69047@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	62398	Miguel Such	18.40972	-66.04326	Abierta	Secundario	9 10 11 12 ES	No	871	807	3	40.3%	Others	7.36%	751-3780	Ave Barbosa Esq Ave Piñero	San Juan	PR	9280000	D62398@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	65946	Nemesio R. Canales I	18.422	-66.07912	Abierta	Primario	K 1 2 3 4 5 EE	No	111	116	2	33.4%	Comprehensive	1.63%	782-6539	Res Nemesio Canales	San Juan	PR	9280000	D65946@de.pr.gov	2020-2021
San Juan	Guaynabo	Trujillo Alto	79087	Nueva Elemental Bo. Quebrada Negrito	18.33055	-65.98879	Abierta	Primario	K 1 2 3 4 5 EE	No	320	323	3	55.8%	Others	1.48%	760-5755	Carr #181 Km 10 Hm 7 Bo Quebrada Negrito	Trujillo Alto	PR	9770000	D79087@de.pr.gov	2020-2021
San Juan	Guaynabo	Guaynabo	78253	Nueva Elemental Urbana de Guaynabo	18.3528062597615	-66.1104257359715	Abierta	Primario	PK K 1 2 3 4 5 EE	Sí	380	364	3	51.0%	Others	1.27%	720-2195	Calle Carazo	Guaynabo	PR	9700000	D78253@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	62463	Pachín Marín	18.42225	-66.05184	Abierta	Primario	6 7 8	No	320	306	2	24.2%	Others	4.84%	753-9304	Calle Paris, Esq. Pachin Marin Floral Park	San Juan	PR	9250000	D62463@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	61747	Padre Rufo (Bilingüe)	18.44663	-66.06507	Abierta	Todos Los Niveles	6 7 8 9 10 11 12	No	305	302	3	58.9%	Others	4.23%	723-4930	236 Calle Del Parque Pda 23	San Juan	PR	9090000	D61747@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	60400	Pascasio P. Sancerrit	18.42466	-65.98505	Abierta	Primario	K 1 2 3 4 5 EE	No	293	292	2	27.9%	Others	2.27%	769-4260	Calle Granada, Urb. Vistamar	Carolina	PR	9830000	D60400@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	66357	Pedro C. Timothee Anexo	18.4155	-66.09346	Abierta	Todos Los Niveles	EE EI ES	No	90	85	2	33.6%	Others	5.21%	783-3966	Calle 16 No Esq Calle 9 No	San Juan	PR	9200000	D66357@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61481	Pedro Carlos Timothee	18.41638	-66.08736	Abierta	Primario	K 1 2 3 4 5 EE	No	159	152	2	26.3%	Others	2.44%	782-1280	Calle 5 Ne Puerto Nuevo	San Juan	PR	9280000	D61481@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	60418	Pedro Moczo Baniet	18.40196	-65.98987	Abierta	Primario	K 1 2 3 4 5 EE	No	348	342	3	41.0%	Others	1.93%	769-2612	Apartado 3114 Valle	Carolina	PR	9840000	D60418@de.pr.gov	2020-2021
San Juan	Carolina	Carolina I	66480	Petra Román Vigo	18.38	-65.99807	Abierta	Primario	6 7 8 EI	No	305	285	2	35.2%	Comprehensive	13.08%	769-3255	Carr. 887, Km. 3.5 Bo San Anton	Carolina	PR	9790000	D66480@de.pr.gov	2020-2021
San Juan	Guaynabo	Trujillo Alto	60913	Petra Zenón de Fabery	18.36882	-66.01117	Abierta	Todos Los Niveles	7 8 9 10 11 12 EE ES	No	486	472	1	15.1%	Others	6.65%	760-0685	Carr 181 Km 1 Hm 8 Bo Las Cuevas	Trujillo Alto	PR	9760000	D60913@de.pr.gov	2020-2021
San Juan	Carolina	Carolina I	62182	Prisco Fuentes	18.36848	-65.9284	Abierta	Primario	K 1 2 3 4 5 EE	No	405	402	4	61.4%	Targeted	2.14%	750-4480	Calle Grovish 13 Urb. Parque Ecuestre	Carolina	PR	9790000	D62182@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	61762	Rafael Cordero	18.4509396263898	-66.0810115782667	Abierta	Secundario	9 10 11 12	No	189	183	3	56.1%	Others	0.52%	722-6643	Calle Aurora Esq Hoare Pda 15	San Juan	PR	9080000	D61762@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan IV	62612	Rafael Hernández	18.42006	-66.04171	Abierta	Primario	K 1 2 3 4 5 EE	No	284	270	3	58.8%	Others	1.38%	763-8514	Calle Valverde	San Juan	PR	9230000	D62612@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan II	61549	Rafael Hernández Marín	18.39799	-66.10076	Abierta	Primario	K 1 2 3 4 5 EE	No	227	227	4	73.1%	Others	0.85%	792-0494	Calle Asomante Urb. Summit Hills	San Juan	PR	9270000	D61549@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	61705	Rafael María de Labra	18.4499012083878	-66.074723560711	Abierta	Todos Los Niveles	7 8 9 10 11 12	No	244	238	2	34.3%	Comprehensive	2.38%	722-1443	Ponce De Leon Pda #18 Santurce	San Juan	PR	9090000	D61705@de.pr.gov	2020-2021
San Juan	Guaynabo	Guaynabo	75705	Rafael Martínez Nadal	18.35539	-66.10934	Abierta	Primario	6 7 8 EI	No	223	220	1	19.5%	Comprehensive	8.49%	720-3356	Calle Ramon Murga Bo Cano	Guaynabo	PR	9700000	D75705@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan V	61499	Rafael Rivera Otero	18.3888	-66.09799	Abierta	Primario	K 1 2 3 4 5 EE	No	218	209	3	43.6%	Others	1.80%	782-3180	Calle Sandalio Alonso, Urb. Las Lomas	San Juan	PR	9210000	D61499@de.pr.gov	2020-2021
San Juan	Guaynabo	Guaynabo	75713	Ramón Marín Sola	18.37666	-66.1029	Abierta	Primario	K 1 2 3 4 5 EE	No	396	403	4	68.0%	Others	2.13%	720-3911	Calle Azalea Final Esq. Campobello Urb	Guaynabo	PR	7900000	D75713@de.pr.gov	2020-2021
San Juan	San Juan I	San Juan I	63123	Ramón Power y Giralt	18.44957	-66.05088	Abierta	Secundario	9 10 11 12 ES	No	219	215	1	12.6%	Others	6.67%	727-4830	Calle Loiza Final	San Juan	PR	9140000	D63123@de.pr.gov	2020-2021
San Juan	San Juan II	San Juan III	62950	Ramón Vilá Mayo	18.40087667908	-66.0513725236263	Abierta	Todos Los Niveles	6 7 8 9 10 11 12	Sí	341	341	2	27.1%	Comprehensive	4.40%	772-9864	Calle Brumbaugh, #1014	San Juan	PR	9260000	D62950@de.pr.gov	2020-2021
San Juan	Carolina	Carolina II	65995	René Marqués	18.42293	-65.97511	Abierta	Primario	6 7 8	No	285	267	2	24.9%	Others	3.36%	757-2760	Calle 16 Final  Jardines Country Club	Carolina	PR	9830000	D65995@de.pr.gov	2020-2021
